ID, administrator
name, administrator
ID, 745
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2020-08-25T13:30:14.015
endDateTime, 2020-08-25T13:41:49.656
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 695.642
ModuleTime, 695.642
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
746, Load Bio Rad DLL, 2020-08-25T13:30:14.081, 2020-08-25T13:30:14.083, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0018057, 0.0018057, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
747, Put UUT, 2020-08-25T13:30:14.112, 2020-08-25T13:31:02.488, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 48.3764, 48.3764, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
748, DC Power On, 2020-08-25T13:31:02.491, 2020-08-25T13:31:02.850, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.359835, 0.359835, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
749, AC Power On, 2020-08-25T13:31:02.852, 2020-08-25T13:31:04.715, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.86285, 1.86285, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
750, Find Attached Devices, 2020-08-25T13:31:04.721, 2020-08-25T13:31:39.809, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 35.0881, 35.0881, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, 
751, 12.8V No Load Test, 2020-08-25T13:31:39.813, 2020-08-25T13:31:41.039, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.22649, 1.22649, Passed, Numeric, 12.8009745, AND, LimitPair, N.A, volt, 12.16, 13.44, 
752, 12.8V Load 30W, 2020-08-25T13:31:41.041, 2020-08-25T13:31:42.340, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.29847, 1.29847, Passed, Numeric, 12.5721926, AND, LimitPair, N.A, volt, 12.16, 13.44, 
753, 5V No Load Test, 2020-08-25T13:31:42.346, 2020-08-25T13:31:43.071, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.72467, 0.72467, Passed, Numeric, 5.05923778, AND, LimitPair, N.A, volt, 4.75, 5.25, 
754, 5V 600mA Load, 2020-08-25T13:31:43.072, 2020-08-25T13:31:44.340, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.26722, 1.26722, Passed, Numeric, 5.00932615, AND, LimitPair, N.A, volt, 4.75, 5.25, 
755, 3.3V Voltage Check, 2020-08-25T13:31:44.344, 2020-08-25T13:31:45.056, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.712183, 0.712183, Passed, Numeric, 3.33379951, AND, LimitPair, N.A, volt, 2.85, 3.45, 
756, Battery Voltage Check, 2020-08-25T13:31:45.061, 2020-08-25T13:31:45.785, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.723806, 0.723806, Passed, Numeric, 3.21513268, AND, LimitPair, N.A, volt, 2.85, 3.45, 
757, Wait 10, 2020-08-25T13:31:45.787, 2020-08-25T13:31:55.787, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0007, 10.0007, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
758, Remote Command Set, 2020-08-25T13:31:55.789, 2020-08-25T13:33:02.923, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 67.1345, 67.1345, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
759, Initialize SRAM and HC12, 2020-08-25T13:33:02.925, 2020-08-25T13:33:12.411, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.48627, 9.48627, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
760, I2C Read Write Test, 2020-08-25T13:33:17.152, 2020-08-25T13:33:20.058, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.90637, 2.90637, Passed, Alpha VCC, 5.059632034, N.A, N.A, N.A, N.A, N.A, N.A, 
761, Remote Command Set, 2020-08-25T13:34:32.608, 2020-08-25T13:39:53.820, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 321.212, 321.212, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
762, Initialize SRAM and HC12, 2020-08-25T13:40:37.460, 2020-08-25T13:40:37.464, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, true, 17, 0.0040378, Failed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
763, I2C Read Write Test, 2020-08-25T13:40:37.499, 2020-08-25T13:40:40.018, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.51906, 2.51906, Failed, Alpha VCC, 0.009574878361, N.A, N.A, N.A, N.A, N.A, N.A, 
764, Get VCC Sensor Value, 2020-08-25T13:40:40.020, 2020-08-25T13:40:40.021, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0010752, 0.0010752, Failed, Numeric, IND, AND, LimitPair, N.A, volt, 4.75, 5.25, 
765, Get 15V Sensor Value, 2020-08-25T13:40:40.023, 2020-08-25T13:40:40.024, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0008227, 0.0008227, Failed, Numeric, IND, AND, LimitPair, N.A, volt, 12.16, 13.44, 
766, Get Power Sensor Value, 2020-08-25T13:40:40.026, 2020-08-25T13:40:40.026, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0008482, 0.0008482, Failed, Numeric, IND, AND, LimitPair, N.A, volt, 38, 42, 
767, Lid Left Sensor Test, 2020-08-25T13:40:40.029, 2020-08-25T13:40:40.030, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0009459, 0.0009459, Failed, Numeric, IND, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
