ID, administrator
name, administrator
ID, 851
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2020-08-05T19:24:31.499
endDateTime, 2020-08-05T19:31:48.623
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 437.124
ModuleTime, 437.124
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
852, Load Bio Rad DLL, 2020-08-05T19:24:31.556, 2020-08-05T19:24:31.557, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0012168, 0.0012168, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
853, Put UUT, 2020-08-05T19:24:31.581, 2020-08-05T19:24:37.268, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 5.68715, 5.68715, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
854, DC Power On, 2020-08-05T19:24:37.270, 2020-08-05T19:24:37.589, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.319642, 0.319642, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
855, AC Power On, 2020-08-05T19:24:37.591, 2020-08-05T19:24:39.460, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.86886, 1.86886, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
856, Find Attached Devices, 2020-08-05T19:24:39.463, 2020-08-05T19:25:14.551, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 35.0877, 35.0877, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, 
857, 12.8V No Load Test, 2020-08-05T19:25:14.555, 2020-08-05T19:25:15.781, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.22627, 1.22627, Passed, Numeric, 12.8445005, AND, LimitPair, N.A, volt, 12.16, 13.44, 
858, 12.8V Load 30W, 2020-08-05T19:25:15.783, 2020-08-05T19:25:16.911, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.12857, 1.12857, Passed, Numeric, 12.6465183, AND, LimitPair, N.A, volt, 12.16, 13.44, 
859, 5V No Load Test, 2020-08-05T19:25:16.915, 2020-08-05T19:25:17.629, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.714096, 0.714096, Passed, Numeric, 5.08631413, AND, LimitPair, N.A, volt, 4.75, 5.25, 
860, 5V 600mA Load, 2020-08-05T19:25:17.631, 2020-08-05T19:25:18.910, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.27926, 1.27926, Passed, Numeric, 5.06341658, AND, LimitPair, N.A, volt, 4.75, 5.25, 
861, 3.3V Voltage Check, 2020-08-05T19:25:18.916, 2020-08-05T19:25:19.652, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.735162, 0.735162, Passed, Numeric, 3.3249208, AND, LimitPair, N.A, volt, 2.85, 3.45, 
