ID, administrator
name, administrator
ID, 533
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2020-08-05T22:26:28.502
endDateTime, 2020-08-05T22:34:42.343
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 493.841
ModuleTime, 493.841
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
534, Load Bio Rad DLL, 2020-08-05T22:26:28.558, 2020-08-05T22:26:28.560, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0012451, 0.0012451, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
535, Put UUT, 2020-08-05T22:26:28.581, 2020-08-05T22:26:32.804, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 4.22246, 4.22246, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
536, DC Power On, 2020-08-05T22:26:32.822, 2020-08-05T22:26:33.155, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.3338, 0.3338, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
537, AC Power On, 2020-08-05T22:26:33.157, 2020-08-05T22:26:35.084, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.92763, 1.92763, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
538, Find Attached Devices, 2020-08-05T22:26:35.088, 2020-08-05T22:26:50.262, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 15.1737, 15.1737, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, 
539, 12.8V No Load Test, 2020-08-05T22:26:50.266, 2020-08-05T22:26:51.492, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.22628, 1.22628, Passed, Numeric, 12.8374788, AND, LimitPair, N.A, volt, 12.16, 13.44, 
540, 12.8V Load 30W, 2020-08-05T22:26:51.493, 2020-08-05T22:26:52.862, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.36836, 1.36836, Passed, Numeric, 12.6329214, AND, LimitPair, N.A, volt, 12.16, 13.44, 
541, 5V No Load Test, 2020-08-05T22:26:52.866, 2020-08-05T22:26:53.586, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.720267, 0.720267, Passed, Numeric, 5.07485765, AND, LimitPair, N.A, volt, 4.75, 5.25, 
542, 5V 600mA Load, 2020-08-05T22:26:53.588, 2020-08-05T22:26:54.862, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.27419, 1.27419, Passed, Numeric, 5.06988507, AND, LimitPair, N.A, volt, 4.75, 5.25, 
543, 3.3V Voltage Check, 2020-08-05T22:26:54.866, 2020-08-05T22:26:55.588, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.72228, 0.72228, Passed, Numeric, 3.31573726, AND, LimitPair, N.A, volt, 2.85, 3.45, 
