ID, administrator
name, administrator
ID, 127
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-06-22T21:10:20.584
endDateTime, 2021-06-22T21:12:42.519
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 141.935
ModuleTime, 141.935
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
128, Load Bio Rad DLL, 2021-06-22T21:10:20.625, 2021-06-22T21:10:20.627, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0015332, 0.0015332, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
129, Put UUT, 2021-06-22T21:10:20.650, 2021-06-22T21:10:23.306, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 2.65616, 2.65616, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
130, DC Power On, 2021-06-22T21:10:23.318, 2021-06-22T21:10:23.666, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.347702, 0.347702, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
131, AC Power On, 2021-06-22T21:10:23.668, 2021-06-22T21:10:25.768, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 2.09999, 2.09999, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
132, Find Attached Devices, 2021-06-22T21:10:25.773, 2021-06-22T21:11:00.863, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 35.0895, 35.0895, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, 
133, 12.8V No Load Test, 2021-06-22T21:11:00.869, 2021-06-22T21:11:02.636, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, true, 6, 1.76668, Failed, Numeric, 5.59798073, AND, LimitPair, N.A, volt, 12.16, 13.44, 
134, 12.8V Load 30W, 2021-06-22T21:11:02.638, 2021-06-22T21:11:04.157, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.51981, 1.51981, Passed, Numeric, 12.6436364, AND, LimitPair, N.A, volt, 12.16, 13.44, 
135, 5V No Load Test, 2021-06-22T21:11:04.164, 2021-06-22T21:11:04.898, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.734545, 0.734545, Passed, Numeric, 5.10660211, AND, LimitPair, N.A, volt, 4.75, 5.25, 
136, 5V 600mA Load, 2021-06-22T21:11:04.900, 2021-06-22T21:11:06.157, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.25716, 1.25716, Passed, Numeric, 5.08641012, AND, LimitPair, N.A, volt, 4.75, 5.25, 
137, 3.3V Voltage Check, 2021-06-22T21:11:06.164, 2021-06-22T21:11:06.906, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.742628, 0.742628, Passed, Numeric, 3.31561403, AND, LimitPair, N.A, volt, 2.85, 3.45, 
138, Battery Voltage Check, 2021-06-22T21:11:06.913, 2021-06-22T21:11:07.653, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.740417, 0.740417, Passed, Numeric, 3.23046506, AND, LimitPair, N.A, volt, 2.85, 3.45, 
139, Wait 10, 2021-06-22T21:11:07.655, 2021-06-22T21:11:17.656, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0008, 10.0008, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
140, Remote Command Set, 2021-06-22T21:11:17.657, 2021-06-22T21:12:25.261, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 67.6031, 67.6031, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
141, Power Off, 2021-06-22T21:12:25.261, 2021-06-22T21:12:27.150, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.88978, 1.88978, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
142, DC Power Off, 2021-06-22T21:12:27.151, 2021-06-22T21:12:27.503, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.35245, 0.35245, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
143, Wait 10, 2021-06-22T21:12:27.503, 2021-06-22T21:12:42.504, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0005, 15.0005, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
