ID, administrator
name, administrator
ID, 324
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-04-10T15:52:21.166
endDateTime, 2021-04-10T15:55:48.234
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 207.068
ModuleTime, 207.068
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
325, Load Bio Rad DLL, 2021-04-10T15:52:21.215, 2021-04-10T15:52:21.216, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0009726, 0.0009726, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
326, Put UUT, 2021-04-10T15:52:21.241, 2021-04-10T15:52:23.343, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 2.10266, 2.10266, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
327, DC Power On, 2021-04-10T15:52:23.350, 2021-04-10T15:52:23.764, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.414064, 0.414064, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
328, AC Power On, 2021-04-10T15:52:23.767, 2021-04-10T15:52:25.608, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.84113, 1.84113, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
329, Find Attached Devices, 2021-04-10T15:52:25.616, 2021-04-10T15:52:45.070, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 19.4539, 19.4539, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, 
330, 12.8V No Load Test, 2021-04-10T15:52:45.078, 2021-04-10T15:52:46.806, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.72825, 1.72825, Passed, Numeric, 12.8238765, AND, LimitPair, N.A, volt, 12.16, 13.44, 
331, 12.8V Load 30W, 2021-04-10T15:52:46.810, 2021-04-10T15:52:48.255, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.44521, 1.44521, Passed, Numeric, 12.4607219, AND, LimitPair, N.A, volt, 12.16, 13.44, 
332, 5V No Load Test, 2021-04-10T15:52:48.264, 2021-04-10T15:52:48.979, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.71537, 0.71537, Passed, Numeric, 5.05777729, AND, LimitPair, N.A, volt, 4.75, 5.25, 
333, 5V 600mA Load, 2021-04-10T15:52:48.982, 2021-04-10T15:52:50.255, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.27253, 1.27253, Passed, Numeric, 5.05735627, AND, LimitPair, N.A, volt, 4.75, 5.25, 
334, 3.3V Voltage Check, 2021-04-10T15:52:50.263, 2021-04-10T15:52:50.989, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, true, 12, 0.725304, Failed, Numeric, 3.46588235, AND, LimitPair, N.A, volt, 2.85, 3.45, 
335, Battery Voltage Check, 2021-04-10T15:52:50.997, 2021-04-10T15:52:51.714, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.716987, 0.716987, Passed, Numeric, 3.21513417, AND, LimitPair, N.A, volt, 2.85, 3.45, 
336, Wait 10, 2021-04-10T15:52:51.717, 2021-04-10T15:53:01.717, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0005, 10.0005, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
337, Remote Command Set, 2021-04-10T15:53:01.720, 2021-04-10T15:54:09.365, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 67.6455, 67.6455, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
338, Initialize SRAM and HC12, 2021-04-10T15:54:09.367, 2021-04-10T15:54:18.848, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.48106, 9.48106, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
339, I2C Read Write Test, 2021-04-10T15:54:18.856, 2021-04-10T15:54:21.797, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.94024, 2.94024, Passed, Alpha VCC, 5.058122293, N.A, N.A, N.A, N.A, N.A, N.A, 
340, Get VCC Sensor Value, 2021-04-10T15:54:21.800, 2021-04-10T15:54:21.812, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0125751, 0.0125751, Passed, Numeric, 4.9776, AND, LimitPair, N.A, volt, 4.75, 5.25, 
341, Get 15V Sensor Value, 2021-04-10T15:54:21.815, 2021-04-10T15:54:21.827, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0110926, 0.0110926, Passed, Numeric, 13.10136, AND, LimitPair, N.A, volt, 12.16, 13.44, 
342, Get Power Sensor Value, 2021-04-10T15:54:21.830, 2021-04-10T15:54:21.841, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0112652, 0.0112652, Passed, Numeric, 39.4834, AND, LimitPair, N.A, volt, 38, 42, 
