ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-03-02T20:25:23.072
endDateTime, 2021-03-02T20:29:05.002
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 221.931
ModuleTime, 221.931
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
4, Load Bio Rad DLL, 2021-03-02T20:25:23.259, 2021-03-02T20:25:23.520, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.261473, 0.261473, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5, Put UUT, 2021-03-02T20:25:23.529, 2021-03-02T20:25:26.364, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 2.83495, 2.83495, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
6, DC Power On, 2021-03-02T20:25:26.373, 2021-03-02T20:25:26.746, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.373457, 0.373457, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
7, AC Power On, 2021-03-02T20:25:26.750, 2021-03-02T20:25:28.656, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.90602, 1.90602, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
8, Find Attached Devices, 2021-03-02T20:25:28.664, 2021-03-02T20:25:45.966, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 17.3013, 17.3013, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, 
9, 12.8V No Load Test, 2021-03-02T20:25:45.969, 2021-03-02T20:25:47.390, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, true, 6, 1.42096, Failed, Numeric, 10.6376431, AND, LimitPair, N.A, volt, 12.16, 13.44, 
10, 12.8V Load 30W, 2021-03-02T20:25:47.392, 2021-03-02T20:25:48.644, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.25192, 1.25192, Failed, Numeric, 7.52033313, AND, LimitPair, N.A, volt, 12.16, 13.44, 
11, 5V No Load Test, 2021-03-02T20:25:48.652, 2021-03-02T20:25:49.376, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.723403, 0.723403, Passed, Numeric, 5.09454189, AND, LimitPair, N.A, volt, 4.75, 5.25, 
12, 5V 600mA Load, 2021-03-02T20:25:49.379, 2021-03-02T20:25:50.644, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.26467, 1.26467, Passed, Numeric, 5.03996156, AND, LimitPair, N.A, volt, 4.75, 5.25, 
13, 3.3V Voltage Check, 2021-03-02T20:25:50.652, 2021-03-02T20:25:51.381, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.728432, 0.728432, Passed, Numeric, 3.29662364, AND, LimitPair, N.A, volt, 2.85, 3.45, 
14, Battery Voltage Check, 2021-03-02T20:25:51.386, 2021-03-02T20:25:52.100, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.714274, 0.714274, Passed, Numeric, 3.19232305, AND, LimitPair, N.A, volt, 2.85, 3.45, 
15, Wait 10, 2021-03-02T20:25:52.103, 2021-03-02T20:26:02.105, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0018, 10.0018, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
16, Remote Command Set, 2021-03-02T20:26:02.108, 2021-03-02T20:27:09.984, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 67.8762, 67.8762, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
17, Initialize SRAM and HC12, 2021-03-02T20:27:09.985, 2021-03-02T20:27:19.482, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.49663, 9.49663, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
18, I2C Read Write Test, 2021-03-02T20:27:19.490, 2021-03-02T20:27:22.432, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.94218, 2.94218, Passed, Alpha VCC, 5.094942204, N.A, N.A, N.A, N.A, N.A, N.A, 
19, Get VCC Sensor Value, 2021-03-02T20:27:22.436, 2021-03-02T20:27:22.456, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.0199094, 0.0199094, Passed, Numeric, 5.002, AND, LimitPair, N.A, volt, 4.75, 5.25, 
20, Get 15V Sensor Value, 2021-03-02T20:27:22.459, 2021-03-02T20:27:22.472, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0130629, 0.0130629, Passed, Numeric, 13.00656, AND, LimitPair, N.A, volt, 12.16, 13.44, 
21, Get Power Sensor Value, 2021-03-02T20:27:22.475, 2021-03-02T20:27:22.488, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0131606, 0.0131606, Passed, Numeric, 39.3464, AND, LimitPair, N.A, volt, 38, 42, 
22, Lid Left Sensor Test, 2021-03-02T20:27:22.492, 2021-03-02T20:27:22.505, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0136988, 0.0136988, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
23, Lid Right Sensor Test, 2021-03-02T20:27:22.509, 2021-03-02T20:27:22.521, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0122731, 0.0122731, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
24, HS Left Sensor Test, 2021-03-02T20:27:22.524, 2021-03-02T20:27:22.537, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0130199, 0.0130199, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
25, HS Right Sensor Test, 2021-03-02T20:27:22.540, 2021-03-02T20:27:22.555, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0150176, 0.0150176, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
26, Get Amp2 Sensor Value, 2021-03-02T20:27:22.558, 2021-03-02T20:27:22.572, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0130675, 0.0130675, Passed, Numeric, 24.5, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
27, Get Amp Sensor Value, 2021-03-02T20:27:22.575, 2021-03-02T20:27:22.588, ID#:ZeBOXyeCEkK/Q4rhF/s1TC, Test, NumericLimitTest, Main, 0, 28, 0.0132739, 0.0132739, Passed, Numeric, 24.5, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
28, Get Power Supply Sensor Value, 2021-03-02T20:27:22.591, 2021-03-02T20:27:22.606, ID#:XJyw3lUbfk+DGfORDTDmaA, Test, NumericLimitTest, Main, 0, 29, 0.0143344, 0.0143344, Passed, Numeric, 25.4, AND, LimitPair, N.A, degrees Celsius, -50, 50, 
29, SRAM Page 0 Check, 2021-03-02T20:27:22.614, 2021-03-02T20:28:09.030, ID#:3kcqtTylf0K2d4hJ13c0gD, Test, PassFailTest, Main, 0, 31, 46.416, 46.416, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
30, SRAM Page 1 Check, 2021-03-02T20:28:09.059, 2021-03-02T20:28:09.554, ID#:che6FvrUSUa/xqqXpET9gD, Test, PassFailTest, Main, 0, 32, 0.49585, 0.49585, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
31, SRAM Page 2 Check, 2021-03-02T20:28:09.557, 2021-03-02T20:28:09.963, ID#:cNXE9UJMRU6lposNdl02BA, Test, PassFailTest, Main, 0, 33, 0.405966, 0.405966, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
32, SRAM Page 3 Check, 2021-03-02T20:28:09.966, 2021-03-02T20:28:10.425, ID#:YqGUbJEF9EWgJpk574R7qA, Test, PassFailTest, Main, 0, 34, 0.458655, 0.458655, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
33, Power Cycle Unit, 2021-03-02T20:28:10.428, 2021-03-02T20:28:39.470, ID#:FIYuItwZckyYuf6JOYOSVD, Test, PassFailTest, Main, 0, 35, 29.042, 29.042, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
34, Battery Backup Test, 2021-03-02T20:28:39.471, 2021-03-02T20:28:40.528, ID#:p4VzON2s6EWvKBxp0H3nLC, Test, PassFailTest, Main, 0, 36, 1.05695, 1.05695, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
35, Block Sensor 0 Check, 2021-03-02T20:28:40.532, 2021-03-02T20:28:40.549, ID#:Sq3nktOnbEmcuPOiOZYrGC, Test, NumericLimitTest, Main, 0, 38, 0.0167861, 0.0167861, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
36, Block Sensor 1 Check, 2021-03-02T20:28:40.550, 2021-03-02T20:28:40.561, ID#:BbHOPCRl5Um67zlPcNi5oB, Test, NumericLimitTest, Main, 0, 39, 0.0105921, 0.0105921, Passed, Numeric, 52.82, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
37, Block Sensor 2 Check, 2021-03-02T20:28:40.562, 2021-03-02T20:28:40.573, ID#:d2vFO0lGmE+F/QuX5inooA, Test, NumericLimitTest, Main, 0, 40, 0.0109217, 0.0109217, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
38, Block Sensor 3 Check, 2021-03-02T20:28:40.575, 2021-03-02T20:28:40.585, ID#:lGDHqMrBvEe0/XaoG1N5ZC, Test, NumericLimitTest, Main, 0, 41, 0.0105645, 0.0105645, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
39, Block Sensor 4 Check, 2021-03-02T20:28:40.587, 2021-03-02T20:28:40.600, ID#:KtKGZ/k25EWm0Ydfq9zs3D, Test, NumericLimitTest, Main, 0, 42, 0.012795, 0.012795, Passed, Numeric, 52.87, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
40, Block Sensor 5 Check, 2021-03-02T20:28:40.603, 2021-03-02T20:28:40.626, ID#:3GZetcK/dk6icYqYr6ufRC, Test, NumericLimitTest, Main, 0, 43, 0.0221811, 0.0221811, Passed, Numeric, 52.85, AND, LimitPair, N.A, degrees Celsius, 50.179, 55.456, 
41, TE CH0 Posistive Direction Check, 2021-03-02T20:28:40.638, 2021-03-02T20:28:41.414, ID#:wft4dbLGH0OE3xVoyu02CD, Test, NumericLimitTest, Main, 0, 45, 0.775788, 0.775788, Passed, Numeric, 10.77230751667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
42, TE CH0 Negative Direction Check, 2021-03-02T20:28:41.426, 2021-03-02T20:28:42.209, ID#:LOhQjTzEUESri0TYHJJM5B, Test, NumericLimitTest, Main, 0, 46, 0.783254, 0.783254, Passed, Numeric, -10.77008885, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
43, TE CH1 Posistive Direction Check, 2021-03-02T20:28:42.221, 2021-03-02T20:28:42.998, ID#:/UGvDafsdEWLjx/wkIcdGD, Test, NumericLimitTest, Main, 0, 47, 0.777227, 0.777227, Passed, Numeric, 10.77844828333, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
44, TE CH1 Negative Direction Check, 2021-03-02T20:28:43.014, 2021-03-02T20:28:43.804, ID#:Dja3YmK9y0WZKpGK9X0dOB, Test, NumericLimitTest, Main, 0, 48, 0.790511, 0.790511, Passed, Numeric, -10.76826603333, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
45, TE CH2 Posistive Direction Check, 2021-03-02T20:28:43.816, 2021-03-02T20:28:44.596, ID#:KJVxC0mgxESHhK9gy2wDBD, Test, NumericLimitTest, Main, 0, 49, 0.780509, 0.780509, Passed, Numeric, 10.79930805, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
46, TE CH2 Negative Direction Check, 2021-03-02T20:28:44.609, 2021-03-02T20:28:45.398, ID#:rm6qR2MdC0+ViheEO+3QWC, Test, NumericLimitTest, Main, 0, 50, 0.788922, 0.788922, Passed, Numeric, -10.79723041667, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
47, TE CH3 Posistive Direction Check, 2021-03-02T20:28:45.410, 2021-03-02T20:28:46.183, ID#:wRiEJh5U+Eun0KY+R/t4tC, Test, NumericLimitTest, Main, 0, 51, 0.773411, 0.773411, Passed, Numeric, 10.90998891667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
48, TE CH3 Negative Direction Check, 2021-03-02T20:28:46.195, 2021-03-02T20:28:46.963, ID#:coDVB3H0dkyDIE9HayPZJB, Test, NumericLimitTest, Main, 0, 52, 0.76843, 0.76843, Passed, Numeric, -10.90830775, AND, LimitPair, N.A, ampere, -11.235, -10.165, 
49, TE CH4 Posistive Direction Check, 2021-03-02T20:28:46.977, 2021-03-02T20:28:47.740, ID#:5MY0Qves/0Smny/+tmcmqA, Test, NumericLimitTest, Main, 0, 53, 0.762508, 0.762508, Aborted, Numeric, 10.79507151667, AND, LimitPair, N.A, ampere, 10.165, 11.235, 
50, Power Off, 2021-03-02T20:28:47.740, 2021-03-02T20:28:49.673, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.93302, 1.93302, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
51, DC Power Off, 2021-03-02T20:28:49.673, 2021-03-02T20:28:49.986, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.312781, 0.312781, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
52, Wait 10, 2021-03-02T20:28:49.986, 2021-03-02T20:29:04.987, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0007, 15.0007, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
