ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-06-22T21:42:01.535
endDateTime, 2021-06-22T21:44:09.882
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 128.348
ModuleTime, 128.348
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
4, Load Bio Rad DLL, 2021-06-22T21:42:01.666, 2021-06-22T21:42:02.758, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 1.09151, 1.09151, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5, Put UUT, 2021-06-22T21:42:02.767, 2021-06-22T21:42:09.304, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 6.53625, 6.53625, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
6, DC Power On, 2021-06-22T21:42:09.320, 2021-06-22T21:42:09.747, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.426908, 0.426908, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
7, AC Power On, 2021-06-22T21:42:09.749, 2021-06-22T21:42:11.362, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.61258, 1.61258, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
8, Find Attached Devices, 2021-06-22T21:42:11.365, 2021-06-22T21:42:27.425, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 16.06, 16.06, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, 
9, 12.8V No Load Test, 2021-06-22T21:42:27.428, 2021-06-22T21:42:29.339, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, true, 6, 1.91032, Failed, Numeric, 4.06807211, AND, LimitPair, N.A, volt, 12.16, 13.44, 
10, 12.8V Load 30W, 2021-06-22T21:42:29.340, 2021-06-22T21:42:30.848, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.50785, 1.50785, Passed, Numeric, 12.6470511, AND, LimitPair, N.A, volt, 12.16, 13.44, 
11, 5V No Load Test, 2021-06-22T21:42:30.852, 2021-06-22T21:42:31.570, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.718503, 0.718503, Passed, Numeric, 5.09950638, AND, LimitPair, N.A, volt, 4.75, 5.25, 
12, 5V 600mA Load, 2021-06-22T21:42:31.573, 2021-06-22T21:42:32.848, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.27506, 1.27506, Passed, Numeric, 5.10321471, AND, LimitPair, N.A, volt, 4.75, 5.25, 
13, 3.3V Voltage Check, 2021-06-22T21:42:32.852, 2021-06-22T21:42:33.581, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.728637, 0.728637, Passed, Numeric, 3.3312027, AND, LimitPair, N.A, volt, 2.85, 3.45, 
14, Battery Voltage Check, 2021-06-22T21:42:33.585, 2021-06-22T21:42:34.309, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.724747, 0.724747, Passed, Numeric, 3.22871281, AND, LimitPair, N.A, volt, 2.85, 3.45, 
15, Wait 10, 2021-06-22T21:42:34.312, 2021-06-22T21:42:44.313, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0011, 10.0011, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
16, Remote Command Set, 2021-06-22T21:42:44.315, 2021-06-22T21:43:52.538, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 68.2231, 68.2231, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
17, Power Off, 2021-06-22T21:43:52.539, 2021-06-22T21:43:54.537, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.99865, 1.99865, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
18, DC Power Off, 2021-06-22T21:43:54.537, 2021-06-22T21:43:54.855, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.317507, 0.317507, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
19, Wait 10, 2021-06-22T21:43:54.855, 2021-06-22T21:44:09.856, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0008, 15.0008, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
