ID, administrator
name, administrator
ID, 324
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-06-21T19:54:42.189
endDateTime, 2021-06-21T19:58:29.158
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 226.969
ModuleTime, 226.969
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
325, Load Bio Rad DLL, 2021-06-21T19:54:42.232, 2021-06-21T19:54:42.233, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0009529, 0.0009529, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
326, Put UUT, 2021-06-21T19:54:42.258, 2021-06-21T19:54:44.389, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 2.1306, 2.1306, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
327, DC Power On, 2021-06-21T19:54:44.393, 2021-06-21T19:54:44.798, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.40477, 0.40477, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
328, AC Power On, 2021-06-21T19:54:44.799, 2021-06-21T19:54:46.760, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.9602, 1.9602, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
329, Find Attached Devices, 2021-06-21T19:54:46.766, 2021-06-21T19:55:21.855, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 35.0888, 35.0888, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, 
330, 12.8V No Load Test, 2021-06-21T19:55:21.861, 2021-06-21T19:55:23.595, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.73346, 1.73346, Passed, Numeric, 12.7503149, AND, LimitPair, N.A, volt, 12.16, 13.44, 
331, 12.8V Load 30W, 2021-06-21T19:55:23.597, 2021-06-21T19:55:25.156, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.55965, 1.55965, Passed, Numeric, 12.4828079, AND, LimitPair, N.A, volt, 12.16, 13.44, 
332, 5V No Load Test, 2021-06-21T19:55:25.163, 2021-06-21T19:55:25.909, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.746109, 0.746109, Passed, Numeric, 5.05358188, AND, LimitPair, N.A, volt, 4.75, 5.25, 
333, 5V 600mA Load, 2021-06-21T19:55:25.911, 2021-06-21T19:55:27.157, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.24621, 1.24621, Passed, Numeric, 5.09263887, AND, LimitPair, N.A, volt, 4.75, 5.25, 
334, 3.3V Voltage Check, 2021-06-21T19:55:27.164, 2021-06-21T19:55:27.898, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, true, 12, 0.734559, Failed, Numeric, 3.46934798, AND, LimitPair, N.A, volt, 2.85, 3.45, 
335, Battery Voltage Check, 2021-06-21T19:55:27.905, 2021-06-21T19:55:28.656, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.751101, 0.751101, Passed, Numeric, 3.22680024, AND, LimitPair, N.A, volt, 2.85, 3.45, 
336, Wait 10, 2021-06-21T19:55:28.658, 2021-06-21T19:55:38.658, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0007, 10.0007, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
337, Remote Command Set, 2021-06-21T19:55:38.660, 2021-06-21T19:56:45.992, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 67.3316, 67.3316, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
338, Initialize SRAM and HC12, 2021-06-21T19:56:45.994, 2021-06-21T19:56:55.481, ID#:2mvB+Nka+EKbhUY+CDsGaC, Test, PassFailTest, Main, 0, 17, 9.48688, 9.48688, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
339, I2C Read Write Test, 2021-06-21T19:56:55.487, 2021-06-21T19:56:58.453, ID#:fJAamqcq2k20eyHGphq6yD, Test, PassFailTest, Main, 0, 19, 2.96624, 2.96624, Passed, Alpha VCC, 5.054099518, N.A, N.A, N.A, N.A, N.A, N.A, 
340, Get VCC Sensor Value, 2021-06-21T19:56:58.455, 2021-06-21T19:56:58.466, ID#:lLtihA257EqchQIoLTc4cD, Test, NumericLimitTest, Main, 0, 20, 0.011377, 0.011377, Passed, Numeric, 5.01664, AND, LimitPair, N.A, volt, 4.75, 5.25, 
341, Get 15V Sensor Value, 2021-06-21T19:56:58.468, 2021-06-21T19:56:58.479, ID#:OXQvCycUQEO2wsMJkgzwsB, Test, NumericLimitTest, Main, 0, 21, 0.0112209, 0.0112209, Passed, Numeric, 13.13928, AND, LimitPair, N.A, volt, 12.16, 13.44, 
342, Get Power Sensor Value, 2021-06-21T19:56:58.481, 2021-06-21T19:56:58.492, ID#:tq6ATEHbkk+HI/3GbKMbtB, Test, NumericLimitTest, Main, 0, 22, 0.0110636, 0.0110636, Passed, Numeric, 39.6204, AND, LimitPair, N.A, volt, 38, 42, 
343, Lid Left Sensor Test, 2021-06-21T19:56:58.494, 2021-06-21T19:56:58.506, ID#:mtZOusQhZ0aR9DOvVCf06B, Test, NumericLimitTest, Main, 0, 23, 0.0122546, 0.0122546, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
344, Lid Right Sensor Test, 2021-06-21T19:56:58.508, 2021-06-21T19:56:58.519, ID#:DJXkLSdTrEC0jp7Z2uRpTB, Test, NumericLimitTest, Main, 0, 24, 0.0109349, 0.0109349, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
345, HS Left Sensor Test, 2021-06-21T19:56:58.521, 2021-06-21T19:56:58.532, ID#:iFTOUj6L7EuXDBSu+DhS4D, Test, NumericLimitTest, Main, 0, 25, 0.0109583, 0.0109583, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
346, HS Right Sensor Test, 2021-06-21T19:56:58.533, 2021-06-21T19:56:58.545, ID#:WyP2dWG4mUyCXhu6wF0rwB, Test, NumericLimitTest, Main, 0, 26, 0.0121139, 0.0121139, Passed, Numeric, 53, AND, LimitPair, N.A, N.A, 50.179, 55.456, 
347, Get Amp2 Sensor Value, 2021-06-21T19:56:58.547, 2021-06-21T19:56:58.558, ID#:+cEzB3eXu0GAFph0u4nGdD, Test, NumericLimitTest, Main, 0, 27, 0.0110295, 0.0110295, Passed, Numeric, 23.1, AND, LimitPair, N.A, degrees Celsius, 0, 50, 
