ID, administrator
name, administrator
ID, 130
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-05-28T12:00:24.878
endDateTime, 2021-05-28T12:02:27.420
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 122.543
ModuleTime, 122.543
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
131, Load Bio Rad DLL, 2021-05-28T12:00:24.914, 2021-05-28T12:00:24.915, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0009025, 0.0009025, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
132, Put UUT, 2021-05-28T12:00:24.950, 2021-05-28T12:00:27.813, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 2.86261, 2.86261, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
133, DC Power On, 2021-05-28T12:00:27.814, 2021-05-28T12:00:28.167, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.352583, 0.352583, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
134, AC Power On, 2021-05-28T12:00:28.168, 2021-05-28T12:00:29.929, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.76074, 1.76074, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
135, Find Attached Devices, 2021-05-28T12:00:29.935, 2021-05-28T12:00:45.026, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 15.0908, 15.0908, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, 
136, 12.8V No Load Test, 2021-05-28T12:00:45.029, 2021-05-28T12:00:46.723, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.69394, 1.69394, Passed, Numeric, 12.843648, AND, LimitPair, N.A, volt, 12.16, 13.44, 
137, 12.8V Load 30W, 2021-05-28T12:00:46.724, 2021-05-28T12:00:48.197, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.4732, 1.4732, Passed, Numeric, 12.6264809, AND, LimitPair, N.A, volt, 12.16, 13.44, 
138, 5V No Load Test, 2021-05-28T12:00:48.203, 2021-05-28T12:00:48.941, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.737269, 0.737269, Passed, Numeric, 5.0911999, AND, LimitPair, N.A, volt, 4.75, 5.25, 
139, 5V 600mA Load, 2021-05-28T12:00:48.942, 2021-05-28T12:00:50.196, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.25381, 1.25381, Passed, Numeric, 5.00308296, AND, LimitPair, N.A, volt, 4.75, 5.25, 
140, 3.3V Voltage Check, 2021-05-28T12:00:50.202, 2021-05-28T12:00:50.967, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, true, 12, 0.764886, Failed, Numeric, 3.76780065, AND, LimitPair, N.A, volt, 2.85, 3.45, 
141, Battery Voltage Check, 2021-05-28T12:00:50.973, 2021-05-28T12:00:51.723, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.750247, 0.750247, Passed, Numeric, 3.2261634, AND, LimitPair, N.A, volt, 2.85, 3.45, 
142, Wait 10, 2021-05-28T12:00:51.725, 2021-05-28T12:01:01.726, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0006, 10.0006, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
143, Remote Command Set, 2021-05-28T12:01:01.728, 2021-05-28T12:02:10.045, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 68.3179, 68.3179, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
144, Power Off, 2021-05-28T12:02:10.045, 2021-05-28T12:02:12.084, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 2.039, 2.039, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
145, DC Power Off, 2021-05-28T12:02:12.085, 2021-05-28T12:02:12.403, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.31848, 0.31848, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
146, Wait 10, 2021-05-28T12:02:12.403, 2021-05-28T12:02:27.403, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0003, 15.0003, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
