ID, administrator
name, administrator
ID, 3
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-05-28T14:48:26.594
endDateTime, 2021-05-28T14:49:06.122
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 39.5289
ModuleTime, 39.5289
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
4, Load Bio Rad DLL, 2021-05-28T14:48:26.711, 2021-05-28T14:48:26.837, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.125712, 0.125712, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
5, Put UUT, 2021-05-28T14:48:26.843, 2021-05-28T14:48:28.969, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 2.12604, 2.12604, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
6, DC Power On, 2021-05-28T14:48:28.970, 2021-05-28T14:48:29.487, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.51677, 0.51677, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
7, AC Power On, 2021-05-28T14:48:29.488, 2021-05-28T14:48:31.128, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.63984, 1.63984, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
8, Find Attached Devices, 2021-05-28T14:48:31.257, 2021-05-28T14:48:47.320, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 16.0638, 16.0638, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, 
9, 12.8V No Load Test, 2021-05-28T14:48:47.324, 2021-05-28T14:48:49.284, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, true, 6, 1.95986, Failed, Numeric, 8.86292229, AND, LimitPair, N.A, volt, 12.16, 13.44, 
10, 12.8V Load 30W, 2021-05-28T14:48:49.285, 2021-05-28T14:48:50.546, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.26056, 1.26056, Failed, Numeric, 11.1921068, AND, LimitPair, N.A, volt, 12.16, 13.44, 
11, 5V No Load Test, 2021-05-28T14:48:50.549, 2021-05-28T14:48:51.273, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.724846, 0.724846, Passed, Numeric, 5.09737291, AND, LimitPair, N.A, volt, 4.75, 5.25, 
12, 5V 600mA Load, 2021-05-28T14:48:51.275, 2021-05-28T14:48:52.546, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.27105, 1.27105, Passed, Numeric, 5.08110403, AND, LimitPair, N.A, volt, 4.75, 5.25, 
13, 3.3V Voltage Check, 2021-05-28T14:48:52.549, 2021-05-28T14:48:53.266, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.716161, 0.716161, Passed, Numeric, 3.31549917, AND, LimitPair, N.A, volt, 2.85, 3.45, 
14, Battery Voltage Check, 2021-05-28T14:48:53.268, 2021-05-28T14:48:53.1000, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.732228, 0.732228, Passed, Numeric, 3.2221138, AND, LimitPair, N.A, volt, 2.85, 3.45, 
15, Wait 10, 2021-05-28T14:48:54.003, 2021-05-28T14:49:02.876, ID#:731Py5h0n0O4z4TxEZWZlC, Test, NI_Wait, Main, 0, 15, 8.87338, 8.87338, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
16, Power Off, 2021-05-28T14:49:02.876, 2021-05-28T14:49:04.581, ID#:+HcHQC/MrEW6zKqBfNUvNB, Test, Action, Cleanup, 0, 0, 1.70431, 1.70431, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
17, DC Power Off, 2021-05-28T14:49:04.581, 2021-05-28T14:49:04.899, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.318663, 0.318663, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
18, Wait 10, 2021-05-28T14:49:04.899, 2021-05-28T14:49:06.110, ID#:vYX24mrHDEm0g32FqlewxC, Test, NI_Wait, Cleanup, 0, 2, 1.21108, 1.21108, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
