ID, administrator
name, administrator
ID, 20
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2022-02-22T04:05:10.373
endDateTime, 2022-02-22T04:05:29.204
Event ID, Error Message
Severity, 4
Error source, Error.Msg
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 18.8318
ModuleTime, 18.8318
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, Event ID, Severity, Error source, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, 
21, Load Bio Rad DLL, 2022-02-22T04:05:10.415, 2022-02-22T04:05:12.351, ID#:vjT50USnYkW0sYJ60awv0D, Test, Error Message, 4, Error.Msg, Action, Setup, 0, 0, 1.93587, 1.93587, Aborted, Error, 
22, Power Off, 2022-02-22T04:05:12.391, 2022-02-22T04:05:13.474, ID#:+HcHQC/MrEW6zKqBfNUvNB, Test, Error Message, 4, Error.Msg, Action, Cleanup, 0, 0, 1.08321, 1.08321, Aborted, Error, 
23, DC Power Off, 2022-02-22T04:05:13.488, 2022-02-22T04:05:14.182, ID#:uHxAHNpOc02A2ZVKR0dFLB, Test, Error Message, 4, Error.Msg, Action, Cleanup, 0, 1, 0.693981, 0.693981, Aborted, Error, 
24, Wait 10, 2022-02-22T04:05:14.200, 2022-02-22T04:05:29.201, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, N.A, N.A, N.A, NI_Wait, Cleanup, 0, 2, 15.0008, 15.0008, Done, N.A, 
