ID, administrator
name, administrator
ID, 144
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-06-22T21:13:25.833
endDateTime, 2021-06-22T21:15:25.880
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 120.048
ModuleTime, 120.048
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
145, Load Bio Rad DLL, 2021-06-22T21:13:25.873, 2021-06-22T21:13:25.874, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0010098, 0.0010098, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
146, Put UUT, 2021-06-22T21:13:25.899, 2021-06-22T21:13:26.725, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 0.826437, 0.826437, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
147, DC Power On, 2021-06-22T21:13:26.737, 2021-06-22T21:13:27.090, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.352199, 0.352199, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
148, AC Power On, 2021-06-22T21:13:27.091, 2021-06-22T21:13:29.117, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 2.02591, 2.02591, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
149, Find Attached Devices, 2021-06-22T21:13:29.123, 2021-06-22T21:13:44.179, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 15.0567, 15.0567, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, 
150, 12.8V No Load Test, 2021-06-22T21:13:44.182, 2021-06-22T21:13:45.878, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, true, 6, 1.69557, Failed, Numeric, 4.60383154, AND, LimitPair, N.A, volt, 12.16, 13.44, 
151, 12.8V Load 30W, 2021-06-22T21:13:45.879, 2021-06-22T21:13:47.143, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.26387, 1.26387, Failed, Numeric, 8.50148243, AND, LimitPair, N.A, volt, 12.16, 13.44, 
152, 5V No Load Test, 2021-06-22T21:13:47.149, 2021-06-22T21:13:47.922, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.772823, 0.772823, Passed, Numeric, 5.10658697, AND, LimitPair, N.A, volt, 4.75, 5.25, 
153, 5V 600mA Load, 2021-06-22T21:13:47.924, 2021-06-22T21:13:49.143, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.21894, 1.21894, Passed, Numeric, 5.0859015, AND, LimitPair, N.A, volt, 4.75, 5.25, 
154, 3.3V Voltage Check, 2021-06-22T21:13:49.149, 2021-06-22T21:13:49.909, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.759951, 0.759951, Passed, Numeric, 3.31551261, AND, LimitPair, N.A, volt, 2.85, 3.45, 
155, Battery Voltage Check, 2021-06-22T21:13:49.915, 2021-06-22T21:13:50.668, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.752649, 0.752649, Passed, Numeric, 3.2297451, AND, LimitPair, N.A, volt, 2.85, 3.45, 
156, Wait 10, 2021-06-22T21:13:50.671, 2021-06-22T21:14:00.671, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.0008, 10.0008, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
157, Remote Command Set, 2021-06-22T21:14:00.673, 2021-06-22T21:15:08.766, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 68.0926, 68.0926, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
158, Power Off, 2021-06-22T21:15:08.766, 2021-06-22T21:15:10.570, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.80462, 1.80462, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
159, DC Power Off, 2021-06-22T21:15:10.570, 2021-06-22T21:15:10.865, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.295189, 0.295189, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
160, Wait 10, 2021-06-22T21:15:10.866, 2021-06-22T21:15:25.866, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0003, 15.0003, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
