ID, administrator
name, administrator
ID, 341
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-06-22T22:13:33.921
endDateTime, 2021-06-22T22:15:36.726
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 122.806
ModuleTime, 122.806
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
342, Load Bio Rad DLL, 2021-06-22T22:13:33.962, 2021-06-22T22:13:33.964, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0012248, 0.0012248, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
343, Put UUT, 2021-06-22T22:13:33.988, 2021-06-22T22:13:35.611, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 1.62214, 1.62214, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
344, DC Power On, 2021-06-22T22:13:35.622, 2021-06-22T22:13:35.972, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.349542, 0.349542, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
345, AC Power On, 2021-06-22T22:13:35.973, 2021-06-22T22:13:37.974, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 2.0003, 2.0003, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
346, Find Attached Devices, 2021-06-22T22:13:37.980, 2021-06-22T22:13:54.147, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 16.1674, 16.1674, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, 
347, 12.8V No Load Test, 2021-06-22T22:13:54.151, 2021-06-22T22:13:55.846, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, true, 6, 1.69502, Failed, Numeric, 10.4422955, AND, LimitPair, N.A, volt, 12.16, 13.44, 
348, 12.8V Load 30W, 2021-06-22T22:13:55.848, 2021-06-22T22:13:57.257, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.40826, 1.40826, Passed, Numeric, 12.6190448, AND, LimitPair, N.A, volt, 12.16, 13.44, 
349, 5V No Load Test, 2021-06-22T22:13:57.263, 2021-06-22T22:13:58.029, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.766108, 0.766108, Passed, Numeric, 5.05426885, AND, LimitPair, N.A, volt, 4.75, 5.25, 
350, 5V 600mA Load, 2021-06-22T22:13:58.031, 2021-06-22T22:13:59.257, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.22541, 1.22541, Passed, Numeric, 5.05906308, AND, LimitPair, N.A, volt, 4.75, 5.25, 
351, 3.3V Voltage Check, 2021-06-22T22:13:59.263, 2021-06-22T22:14:00.006, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.742853, 0.742853, Passed, Numeric, 3.31792296, AND, LimitPair, N.A, volt, 2.85, 3.45, 
352, Battery Voltage Check, 2021-06-22T22:14:00.012, 2021-06-22T22:14:00.763, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.75083, 0.75083, Passed, Numeric, 3.22595916, AND, LimitPair, N.A, volt, 2.85, 3.45, 
353, Wait 10, 2021-06-22T22:14:00.765, 2021-06-22T22:14:10.766, ID#:731Py5h0n0O4z4TxEZWZlC, SessionAction, NI_Wait, Main, 0, 15, 10.001, 10.001, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
354, Remote Command Set, 2021-06-22T22:14:10.767, 2021-06-22T22:15:19.249, ID#:rwMhfIhvkEGEPElh2WthJB, Test, PassFailTest, Main, 0, 16, 68.4815, 68.4815, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
355, Power Off, 2021-06-22T22:15:19.249, 2021-06-22T22:15:21.393, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 2.14372, 2.14372, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
356, DC Power Off, 2021-06-22T22:15:21.393, 2021-06-22T22:15:21.712, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.318767, 0.318767, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
357, Wait 10, 2021-06-22T22:15:21.712, 2021-06-22T22:15:36.712, ID#:vYX24mrHDEm0g32FqlewxC, SessionAction, NI_Wait, Cleanup, 0, 2, 15.0004, 15.0004, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
