ID, administrator
name, administrator
ID, 125
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2020-09-03T16:04:18.832
endDateTime, 2020-09-03T16:04:57.025
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 38.1933
ModuleTime, 38.1933
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
126, Load Bio Rad DLL, 2020-09-03T16:04:18.897, 2020-09-03T16:04:18.898, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0011815, 0.0011815, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
127, Put UUT, 2020-09-03T16:04:18.946, 2020-09-03T16:04:23.504, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 4.55733, 4.55733, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
128, DC Power On, 2020-09-03T16:04:23.528, 2020-09-03T16:04:23.863, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.335128, 0.335128, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
129, AC Power On, 2020-09-03T16:04:23.865, 2020-09-03T16:04:25.812, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 1.94727, 1.94727, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
130, Find Attached Devices, 2020-09-03T16:04:25.818, 2020-09-03T16:04:40.826, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 15.0084, 15.0084, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, 
131, 12.8V No Load Test, 2020-09-03T16:04:40.830, 2020-09-03T16:04:42.058, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.22783, 1.22783, Passed, Numeric, 12.8390838, AND, LimitPair, N.A, volt, 12.16, 13.44, 
132, 12.8V Load 30W, 2020-09-03T16:04:42.059, 2020-09-03T16:04:43.211, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.15173, 1.15173, Passed, Numeric, 12.5639622, AND, LimitPair, N.A, volt, 12.16, 13.44, 
133, 5V No Load Test, 2020-09-03T16:04:43.215, 2020-09-03T16:04:43.936, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.720812, 0.720812, Passed, Numeric, 5.05334628, AND, LimitPair, N.A, volt, 4.75, 5.25, 
134, 5V 600mA Load, 2020-09-03T16:04:43.937, 2020-09-03T16:04:45.211, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.27369, 1.27369, Passed, Numeric, 4.99200571, AND, LimitPair, N.A, volt, 4.75, 5.25, 
135, 3.3V Voltage Check, 2020-09-03T16:04:45.215, 2020-09-03T16:04:45.934, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.718721, 0.718721, Passed, Numeric, 3.31117292, AND, LimitPair, N.A, volt, 2.85, 3.45, 
136, Battery Voltage Check, 2020-09-03T16:04:45.937, 2020-09-03T16:04:46.660, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.723198, 0.723198, Passed, Numeric, 3.15469904, AND, LimitPair, N.A, volt, 2.85, 3.45, 
137, Wait 10, 2020-09-03T16:04:46.662, 2020-09-03T16:04:54.482, ID#:731Py5h0n0O4z4TxEZWZlC, Test, NI_Wait, Main, 0, 15, 7.82026, 7.82026, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
138, Power Off, 2020-09-03T16:04:54.482, 2020-09-03T16:04:56.244, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 1.76203, 1.76203, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
139, DC Power Off, 2020-09-03T16:04:56.245, 2020-09-03T16:04:56.564, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.31974, 0.31974, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
140, Wait 10, 2020-09-03T16:04:56.564, 2020-09-03T16:04:57.016, ID#:vYX24mrHDEm0g32FqlewxC, Test, NI_Wait, Cleanup, 0, 2, 0.451138, 0.451138, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
