ID, administrator
name, administrator
ID, 851
name, C:\Bio Rad TestStand_10041194\Main\Bio Rad Teststand.seq#MainSequence
startDateTime, 2021-03-21T16:41:06.312
endDateTime, 2021-03-21T16:41:31.534
StepType, SequenceCall
StepGrp, Main
BlockLevel, 1
Index, 9
TotalTime, 25.2221
ModuleTime, 25.2221
Outcome, Aborted
ID, name, startDateTime, endDateTime, testReferenceID, Tag, StepType, StepGrp, BlockLevel, Index, TotalTime, ModuleTime, Outcome, ResultDataType, value, LimitComparator, LimitType, LimitValue, nonStandardUnit, LowerLimit, UpperLimit, 
852, Load Bio Rad DLL, 2021-03-21T16:41:06.350, 2021-03-21T16:41:06.351, ID#:vjT50USnYkW0sYJ60awv0D, SessionAction, Action, Setup, 0, 0, 0.0012593, 0.0012593, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
853, Put UUT, 2021-03-21T16:41:06.366, 2021-03-21T16:41:09.076, ID#:pCsUDaEDBUWb+mCAymOY1A, Test, PassFailTest, Main, 0, 0, 2.70958, 2.70958, Passed, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
854, DC Power On, 2021-03-21T16:41:09.081, 2021-03-21T16:41:09.377, ID#:f7l0w4KeGUuAgAdvy4llyA, SessionAction, Action, Main, 0, 1, 0.295974, 0.295974, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
855, AC Power On, 2021-03-21T16:41:09.382, 2021-03-21T16:41:09.545, ID#:GzbbZRerW0KsOfSjLH45uD, SessionAction, Action, Main, 0, 2, 0.163598, 0.163598, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
856, Find Attached Devices, 2021-03-21T16:41:09.556, 2021-03-21T16:41:24.570, ID#:3/5kcZbtdEezckeONT1yKB, Test, StringValueTest, Main, 0, 4, 15.014, 15.014, Passed, String, Success, EQ, Expected, Success, N.A, N.A, N.A, 
857, 12.8V No Load Test, 2021-03-21T16:41:24.572, 2021-03-21T16:41:25.831, ID#:s2EHM1jn9kGPV9WF3jYYlD, Test, NumericLimitTest, Main, 0, 6, 1.25861, 1.25861, Passed, Numeric, 12.7675903, AND, LimitPair, N.A, volt, 12.16, 13.44, 
858, 12.8V Load 30W, 2021-03-21T16:41:25.837, 2021-03-21T16:41:27.326, ID#:/PEXBGfFnUy0sBWfu6GovA, Test, NumericLimitTest, Main, 0, 7, 1.48881, 1.48881, Passed, Numeric, 12.622022, AND, LimitPair, N.A, volt, 12.16, 13.44, 
859, 5V No Load Test, 2021-03-21T16:41:27.339, 2021-03-21T16:41:28.097, ID#:uT9QBRM1n0S0ZJX7F9++eA, Test, NumericLimitTest, Main, 0, 9, 0.758828, 0.758828, Passed, Numeric, 5.08125818, AND, LimitPair, N.A, volt, 4.75, 5.25, 
860, 5V 600mA Load, 2021-03-21T16:41:28.103, 2021-03-21T16:41:29.325, ID#:hK5y13WF/UOw/cQ9FI1UED, Test, NumericLimitTest, Main, 0, 10, 1.22176, 1.22176, Passed, Numeric, 5.02602606, AND, LimitPair, N.A, volt, 4.75, 5.25, 
861, 3.3V Voltage Check, 2021-03-21T16:41:29.338, 2021-03-21T16:41:30.094, ID#:dBBvwB2wHES0ifCY7PD/0B, Test, NumericLimitTest, Main, 0, 12, 0.755707, 0.755707, Passed, Numeric, 3.32404445, AND, LimitPair, N.A, volt, 2.85, 3.45, 
862, Battery Voltage Check, 2021-03-21T16:41:30.103, 2021-03-21T16:41:30.878, ID#:9ZyDVNqHmE+lSY/ulKlYSC, Test, NumericLimitTest, Main, 0, 14, 0.775127, 0.775127, Aborted, Numeric, 3.20542874, AND, LimitPair, N.A, volt, 2.85, 3.45, 
863, Power Off, 2021-03-21T16:41:30.878, 2021-03-21T16:41:30.976, ID#:+HcHQC/MrEW6zKqBfNUvNB, SessionAction, Action, Cleanup, 0, 0, 0.0978488, 0.0978488, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
864, DC Power Off, 2021-03-21T16:41:30.976, 2021-03-21T16:41:31.326, ID#:uHxAHNpOc02A2ZVKR0dFLB, SessionAction, Action, Cleanup, 0, 1, 0.349923, 0.349923, Done, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
865, Wait 10, 2021-03-21T16:41:31.326, 2021-03-21T16:41:31.477, ID#:vYX24mrHDEm0g32FqlewxC, Test, NI_Wait, Cleanup, 0, 2, 0.150197, 0.150197, Aborted, N.A, N.A, N.A, N.A, N.A, N.A, N.A, N.A, 
